6.20e+03,-8.64e-01,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.39e+02
6.25e+03,-1.26e+00,6.76e+00,6.83e+00,1.37e+01,1.36e+02,5.39e+02
6.30e+03,-1.90e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.35e+03,-1.90e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.40e+03,-1.86e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.34e+02
6.45e+03,-1.82e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.50e+03,-1.82e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.55e+03,-2.36e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.60e+03,-1.82e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.39e+02
6.65e+03,-1.42e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.39e+02
6.70e+03,-1.82e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.39e+02
6.75e+03,-1.78e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.35e+02
6.80e+03,-1.03e+00,6.75e+00,6.83e+00,1.37e+01,1.37e+02,5.39e+02
6.85e+03,-2.01e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.90e+03,-1.76e+00,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.40e+02
6.95e+03,-1.82e+00,6.75e+00,6.83e+00,1.37e+01,1.37e+02,5.37e+02
7.00e+03,-1.99e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.37e+02
7.05e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.37e+02
7.10e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.38e+02
7.15e+03,-2.02e+00,6.75e+00,6.83e+00,1.37e+01,1.39e+02,5.38e+02
7.20e+03,-1.86e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.38e+02
7.25e+03,-2.04e+00,6.75e+00,6.83e+00,1.37e+01,1.39e+02,5.38e+02
7.30e+03,-1.97e+00,6.75e+00,6.83e+00,1.37e+01,1.39e+02,5.39e+02
7.35e+03,-1.94e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.38e+02
7.40e+03,-2.06e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.45e+03,-2.04e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.50e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.40e+02
7.55e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.60e+03,-1.43e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.65e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.39e+02,5.39e+02
7.70e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.38e+02
7.75e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.80e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.39e+02,5.40e+02
7.85e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.90e+03,-1.43e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
7.95e+03,-1.91e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.39e+02
8.00e+03,-2.10e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.38e+02
8.05e+03,-2.20e+00,6.75e+00,6.83e+00,1.37e+01,1.38e+02,5.38e+02
